locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Warszawa Bemowo,ul. gen. Ludomiła Rayskiego,2pok.,38m²,745 000,19 667,owner,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gen-ludomila-rayskiego-2-pokojowe-f7t5p9,https://s2.adresowa.pl/oi/3c/59/39f5c0_d4b3_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-gen-ludomila-rayskiego.jpg
Warszawa Mokotów,ul. Modra,3pok.,70m²,1 330 000,19 000,owner,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-modra-3-pokojowe-n9j9q7,https://s2.adresowa.pl/oi/68/5f/39c546_5eb2_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-modra.jpg
Warszawa Ursus,ul. Skoroszewska,3pok.,76m²,1 446 000,18 999,owner,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-skoroszewska-3-pokojowe-u3n7h8,https://s2.adresowa.pl/oi/60/30/39c534_3ad0_cover-3-pokojowe-mieszkanie-warszawa-ursus-ul-skoroszewska.jpg
Warszawa Praga-Północ,ul. Jagiellońska,4pok.,81m²,1 687 000,20 702,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-jagiellonska-4-pokojowe-n9i2q0,https://s2.adresowa.pl/oi/44/12/39f598_8f8a_cover-4-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-jagiellonska.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Bemowo,ul. Marynin,3pok.,70m²,1 377 000,19 671,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-marynin-3-pokojowe-w8q1b0,https://s2.adresowa.pl/oi/59/39/39f57e_4e1f_cover-3-pokojowe-mieszkanie-warszawa-bemowo-ul-marynin.jpg
Warszawa Bemowo,ul. Franciszka Kawy,4pok.,100m²,2 150 000,21 500,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-franciszka-kawy-4-pokojowe-f7d2k5,https://s2.adresowa.pl/oi/45/20/39f498_c7e1_cover-4-pokojowe-mieszkanie-warszawa-bemowo-ul-franciszka-kawy.jpg
Warszawa Praga-Południe,ul. Tadeusza Sygietyńskiego,1pok.,18m²,389 000,21 611,owner,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-tadeusza-sygietynskiego-1-pokoj-w7a5e1,https://s2.adresowa.pl/oi/4d/70/39c524_94a4_cover-1-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-tadeusza-sygietynskiego.jpg
Warszawa Żoliborz,ul. Przasnyska,3pok.,48m²,760 000,15 833,owner,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-przasnyska-3-pokojowe-e0y3n8,https://s2.adresowa.pl/oi/56/2c/39c51c_f789_cover-3-pokojowe-mieszkanie-warszawa-zoliborz-ul-przasnyska.jpg
Warszawa Mokotów,ul. Aleja Polski Walczącej,2pok.,36m²,999 000,27 750,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-aleja-polski-walczacej-2-pokojowe-e9u7e0,https://s2.adresowa.pl/oi/70/65/39f410_db9b_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-aleja-polski-walczacej.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Śródmieście,ul. Dzielna,1pok.,20m²,509 000,25 450,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-dzielna-1-pokoj-h4i3g4,https://s2.adresowa.pl/oi/1a/6c/39f3e8_d655_cover-1-pokojowe-mieszkanie-warszawa-srodmiescie-ul-dzielna.jpg
Warszawa Grodzisk,ul. Skarbka z Gór,2pok.,41m²,535 000,13 190,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-grodzisk-ul-skarbka-z-gor-2-pokojowe-s8m8l7,https://s2.adresowa.pl/oi/7c/64/39f3d4_3179_cover-2-pokojowe-mieszkanie-warszawa-grodzisk-ul-skarbka-z-gor.jpg
Warszawa Targówek,ul. Warszawski Świt,2pok.,38m²,780 000,20 435,owner,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-warszawski-swit-2-pokojowe-v8o2e1,https://s2.adresowa.pl/oi/38/30/39c516_c720_cover-2-pokojowe-mieszkanie-warszawa-targowek-ul-warszawski-swit.jpg
Warszawa Żoliborz,ul. Kaliny Jędrusik,2pok.,40m²,960 000,24 224,owner,ponad miesiąc temu,22,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-kaliny-jedrusik-2-pokojowe-l7b9g4,https://s2.adresowa.pl/oi/5c/4c/39c4f0_5c3f_cover-2-pokojowe-mieszkanie-warszawa-zoliborz-ul-kaliny-jedrusik.jpg
Warszawa Białołęka,ul. Giuseppe Verdiego,2pok.,38m²,639 000,16 816,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-giuseppe-verdiego-2-pokojowe-b8v1c5,https://s2.adresowa.pl/oi/7d/24/39f3b0_a7cf_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-giuseppe-verdiego.jpg
Warszawa Dolny Mokotów,ul. Bluszczańska,3pok.,76m²,1 670 000,22 084,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-dolny-mokotow-ul-bluszczanska-3-pokojowe-t2p2s9,https://s2.adresowa.pl/oi/1e/7a/39f362_af91_cover-3-pokojowe-mieszkanie-warszawa-dolny-mokotow-ul-bluszczanska.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Białołęka,,3pok.,61m²,880 000,14 426,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-3-pokojowe-61-m2-k7p4h1,https://s2.adresowa.pl/oi/76/56/39f37a_c5d4_cover-3-pokojowe-mieszkanie-warszawa-bialoleka.jpg
Warszawa Ursus,ul. Warszawska,3pok.,48m²,619 000,12 896,owner,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-warszawska-3-pokojowe-y7l7h2,https://s2.adresowa.pl/oi/25/1b/39bf80_d20f_cover-3-pokojowe-mieszkanie-warszawa-ursus-ul-warszawska.jpg
Warszawa Praga-Południe,ul. Zwycięzców,2pok.,36m²,749 000,21 081,owner,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-zwyciezcow-2-pokojowe-b3t8x6,https://s2.adresowa.pl/oi/44/5d/39bf34_573f_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-zwyciezcow.jpg
Warszawa Saska Kępa,ul. Afrykańska,3pok.,48m²,790 000,16 458,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-saska-kepa-ul-afrykanska-3-pokojowe-z6u6f6,https://s2.adresowa.pl/oi/5e/29/39f372_b662_cover-3-pokojowe-mieszkanie-warszawa-saska-kepa-ul-afrykanska.jpg
Warszawa Targówek,,3pok.,44m²,900 000,20 455,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-targowek-3-pokojowe-44-m2-e8j8h5,https://s2.adresowa.pl/oi/39/53/39f320_eb39_cover-3-pokojowe-mieszkanie-warszawa-targowek.jpg
Warszawa Białołęka,ul. Kasztanowa,2pok.,51m²,695 000,13 585,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-kasztanowa-2-pokojowe-h7k8t2,https://s2.adresowa.pl/oi/3d/57/39f2f2_ed34_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-kasztanowa.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Praga-Północ,ul. Karola Szymanowskiego,1pok.,25m²,449 000,17 960,owner,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-karola-szymanowskiego-1-pokoj-w1k0v0,https://s2.adresowa.pl/oi/44/16/39be2a_8c51_cover-1-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-karola-szymanowskiego.jpg
Warszawa Białołęka,ul. Białołęcka,2pok.,38m²,550 000,14 512,owner,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-bialolecka-2-pokojowe-f2i4w2,https://s2.adresowa.pl/oi/58/62/39be22_6f18_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-bialolecka.jpg
Warszawa Ursynów,ul. Władysława Broniewskiego,4pok.,116m²,1 900 000,16 365,owner,ponad tydzień temu,28,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-wladyslawa-broniewskiego-4-pokojowe-w5r5l0,https://s2.adresowa.pl/oi/56/7b/39f2b6_af5d_cover-4-pokojowe-mieszkanie-warszawa-ursynow-ul-wladyslawa-broniewskiego.jpg
Warszawa Żoliborz,ul. Inflancka,2pok.,48m²,1 000 000,20 833,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-inflancka-2-pokojowe-h5s5n3,https://s2.adresowa.pl/oi/72/5d/39f266_890d_cover-2-pokojowe-mieszkanie-warszawa-zoliborz-ul-inflancka.jpg
Warszawa Służew,ul. Wacława Lachmana,3pok.,68m²,960 000,14 118,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-sluzew-ul-waclawa-lachmana-3-pokojowe-z1q3a0,https://s2.adresowa.pl/oi/74/2c/39f1a0_b386_cover-3-pokojowe-mieszkanie-warszawa-sluzew-ul-waclawa-lachmana.jpg
Warszawa Ochota,ul. Daleka,4pok.,71m²,1 250 000,17 556,owner,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-daleka-4-pokojowe-x3r5f5,https://s2.adresowa.pl/oi/3e/47/39bd7a_4780_cover-4-pokojowe-mieszkanie-warszawa-ochota-ul-daleka.jpg
Warszawa Śródmieście,ul. Śniadeckich,3pok.,102m²,2 980 000,29 348,owner,ponad miesiąc temu,24,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-sniadeckich-3-pokojowe-e9x4d8,https://s2.adresowa.pl/oi/63/3b/39bd72_a59e_cover-3-pokojowe-mieszkanie-warszawa-srodmiescie-ul-sniadeckich.jpg
Warszawa Mokotów,ul. Konduktorska,2pok.,36m²,792 000,22 000,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-konduktorska-2-pokojowe-j9w5r8,https://s2.adresowa.pl/oi/31/2d/39f16e_f141_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-konduktorska.jpg
Warszawa Bródno,ul. Ludwika Kondratowicza,3pok.,55m²,780 000,14 182,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-brodno-ul-ludwika-kondratowicza-3-pokojowe-f5l4y5,https://s2.adresowa.pl/oi/74/49/39f0fe_ea6d_cover-3-pokojowe-mieszkanie-warszawa-brodno-ul-ludwika-kondratowicza.jpg
Warszawa Grochów,ul. Drwęcka,3pok.,56m²,959 000,17 279,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-grochow-ul-drwecka-3-pokojowe-y0u8c2,https://s2.adresowa.pl/oi/45/6a/39f0ea_47cc_cover-3-pokojowe-mieszkanie-warszawa-grochow-ul-drwecka.jpg
Warszawa Białołęka,ul. Głębocka,5pok.,107m²,1 395 000,13 074,owner,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-glebocka-5-pokojowe-f1w3g8,https://s2.adresowa.pl/oi/73/7c/39bd40_b134_cover-5-pokojowe-mieszkanie-warszawa-bialoleka-ul-glebocka.jpg
Warszawa Śródmieście,ul. Śliska,1pok.,24m²,610 000,25 891,owner,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-sliska-1-pokoj-h0o1a6,https://s2.adresowa.pl/oi/74/4c/39bc0c_8576_cover-1-pokojowe-mieszkanie-warszawa-srodmiescie-ul-sliska.jpg
Warszawa Bemowo,ul. gen. Tadeusza Pełczyńskiego,1pok.,33m²,210 000,6 364,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gen-tadeusza-pelczynskiego-1-pokoj-b3c8u6,https://s2.adresowa.pl/oi/2a/27/39f0a2_8596_cover-1-pokojowe-mieszkanie-warszawa-bemowo-ul-gen-tadeusza-pelczynskiego.jpg
Warszawa Wilanów,al. Rzeczypospolitej,3pok.,89m²,1 771 100,19 900,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-al-rzeczypospolitej-3-pokojowe-n6i2f2,https://s2.adresowa.pl/oi/30/2c/39f066_96cc_cover-3-pokojowe-mieszkanie-warszawa-wilanow-al-rzeczypospolitej.jpg
Warszawa Bemowo,ul. Pirenejska,2pok.,44m²,599 000,13 614,owner,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-pirenejska-2-pokojowe-v9p8o5,https://s2.adresowa.pl/oi/37/2d/39f04a_6333_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-pirenejska.jpg
Warszawa Wilanów,ul. Królowej Marysieńki,3pok.,94m²,1 379 000,14 610,owner,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-krolowej-marysienki-3-pokojowe-l7n4l9,https://s2.adresowa.pl/oi/7a/3d/39b8b4_36c7_cover-3-pokojowe-mieszkanie-warszawa-wilanow-ul-krolowej-marysienki.jpg
Warszawa Praga-Północ,ul. Jana Zamoyskiego,2pok.,33m²,595 000,18 030,owner,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-jana-zamoyskiego-2-pokojowe-t8x7h5,https://s2.adresowa.pl/oi/1b/3f/39b886_9225_cover-2-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-jana-zamoyskiego.jpg
Warszawa Bielany,ul. Jana Kochanowskiego,3pok.,47m²,660 000,14 043,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-jana-kochanowskiego-3-pokojowe-z6y7b2,https://s2.adresowa.pl/oi/41/78/39f028_c936_cover-3-pokojowe-mieszkanie-warszawa-bielany-ul-jana-kochanowskiego.jpg
Warszawa Praga-Północ,ul. Radzymińska,1pok.,30m²,548 000,18 267,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-radzyminska-1-pokoj-k9x9y7,https://s2.adresowa.pl/oi/4f/2f/39f02c_7d06_cover-1-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-radzyminska.jpg
Warszawa Bemowo,ul. Kluczborska,1pok.,29m²,450 000,15 517,owner,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-kluczborska-1-pokoj-q7u0m0,https://s2.adresowa.pl/oi/68/5b/39efc0_918d_cover-1-pokojowe-mieszkanie-warszawa-bemowo-ul-kluczborska.jpg
Warszawa Włochy,ul. Hejnałowa,3pok.,69m²,1 139 000,16 467,owner,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-hejnalowa-3-pokojowe-l3c7k2,https://s2.adresowa.pl/oi/40/31/39b870_a196_cover-3-pokojowe-mieszkanie-warszawa-wlochy-ul-hejnalowa.jpg
Warszawa Włochy,ul. Aleje Jerozolimskie,2pok.,60m²,750 000,12 500,owner,ponad miesiąc temu,3,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-aleje-jerozolimskie-2-pokojowe-m3e1d0,https://s2.adresowa.pl/oi/21/34/39b61c_44bd_cover-2-pokojowe-mieszkanie-warszawa-wlochy-ul-aleje-jerozolimskie.jpg
Warszawa Rakowiec,ul. Żwirki i Wigury,3pok.,53m²,699 000,13 189,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-rakowiec-ul-zwirki-i-wigury-3-pokojowe-u8v9b3,https://s2.adresowa.pl/oi/3f/16/39efac_2c56_cover-3-pokojowe-mieszkanie-warszawa-rakowiec-ul-zwirki-i-wigury.jpg
Warszawa Chomiczówka,ul. Księżycowa,1pok.,32m²,500 000,15 571,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-chomiczowka-ul-ksiezycowa-1-pokoj-z5a4n8,https://s2.adresowa.pl/oi/3b/68/39efaa_ddf4_cover-1-pokojowe-mieszkanie-warszawa-chomiczowka-ul-ksiezycowa.jpg
Warszawa Praga-Południe,ul. Ostrobramska,2pok.,36m²,540 000,15 000,owner,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-ostrobramska-2-pokojowe-c8d4g3,https://s2.adresowa.pl/oi/25/33/39efa2_8363_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-ostrobramska.jpg
Warszawa Praga-Południe,ul. Łukowska,4pok.,79m²,1 100 000,13 906,owner,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-lukowska-4-pokojowe-x8a5o0,https://s2.adresowa.pl/oi/61/36/39b60a_3209_cover-4-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-lukowska.jpg
Warszawa Włochy,ul. Astronautów,3pok.,66m²,849 000,12 962,owner,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-astronautow-3-pokojowe-j0i0z2,https://s2.adresowa.pl/oi/52/71/39b606_45b0_cover-3-pokojowe-mieszkanie-warszawa-wlochy-ul-astronautow.jpg
Warszawa Wawer,ul. Króla Maciusia,3pok.,44m²,559 000,12 792,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-krola-maciusia-3-pokojowe-a9i3s2,https://s2.adresowa.pl/oi/60/4b/39ef2c_3c37_cover-3-pokojowe-mieszkanie-warszawa-wawer-ul-krola-maciusia.jpg
Warszawa Praga-Południe,ul. Prochowa,2pok.,43m²,858 000,19 953,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-prochowa-2-pokojowe-m7r5p0,https://s2.adresowa.pl/oi/7b/41/39ed54_fbff_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-prochowa.jpg
Warszawa Grochów,ul. Wiatraczna,1pok.,32m²,450 000,13 975,owner,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-warszawa-grochow-ul-wiatraczna-1-pokoj-p4c3g0,https://s2.adresowa.pl/oi/6c/60/39eca2_635a_cover-1-pokojowe-mieszkanie-warszawa-grochow-ul-wiatraczna.jpg
Warszawa Białołęka,ul. Strumykowa,2pok.,37m²,540 000,14 595,owner,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-strumykowa-2-pokojowe-y6f8r8,https://s2.adresowa.pl/oi/7a/62/39b602_45c6_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-strumykowa.jpg
Warszawa Wola,ul. Górczewska,2pok.,36m²,719 000,19 972,owner,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-gorczewska-2-pokojowe-b7s5m5,https://s2.adresowa.pl/oi/3b/15/39b5fa_f157_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-gorczewska.jpg
Warszawa Ochota,ul. Pruszkowska,2pok.,45m²,765 000,17 110,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-pruszkowska-2-pokojowe-e9l5o4,https://s2.adresowa.pl/oi/7b/41/39ec26_bd89_cover-2-pokojowe-mieszkanie-warszawa-ochota-ul-pruszkowska.jpg
Warszawa Białołęka,ul. Anastazego Kowalczyka,2pok.,50m²,880 000,17 474,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-anastazego-kowalczyka-2-pokojowe-b6b2i5,https://s2.adresowa.pl/oi/5a/28/39ec12_6b69_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-anastazego-kowalczyka.jpg
Warszawa Wilanów,ul. Sarmacka,4pok.,85m²,2 580 000,30 228,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-sarmacka-4-pokojowe-m6s2d1,https://s2.adresowa.pl/oi/4e/51/39ec0c_672e_cover-4-pokojowe-mieszkanie-warszawa-wilanow-ul-sarmacka.jpg
Warszawa Mokotów,ul. Krymska,3pok.,53m²,700 000,13 208,owner,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-krymska-3-pokojowe-o6e8e7,https://s2.adresowa.pl/oi/59/38/39b5e6_4bfb_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-krymska.jpg
Warszawa Mokotów,ul. Kwitnących Jabłoni,2pok.,37m²,1 250 000,33 575,owner,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-kwitnacych-jabloni-2-pokojowe-v2v8m8,https://s2.adresowa.pl/oi/37/78/39b498_c7b0_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-kwitnacych-jabloni.jpg
Warszawa Mokotów,ul. Zygmunta Modzelewskiego,2pok.,38m²,779 000,20 446,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-zygmunta-modzelewskiego-2-pokojowe-z2a8f3,https://s2.adresowa.pl/oi/26/78/39eb70_ff0d_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-zygmunta-modzelewskiego.jpg
Warszawa Bemowo,ul. Wieśniacza,3pok.,60m²,1 099 000,18 399,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-wiesniacza-3-pokojowe-t8c5r2,https://s2.adresowa.pl/oi/1c/54/39eb6a_c063_cover-3-pokojowe-mieszkanie-warszawa-bemowo-ul-wiesniacza.jpg
Warszawa Wola,,3pok.,46m²,740 000,16 087,owner,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-warszawa-wola-3-pokojowe-46-m2-x8g3s8,https://s2.adresowa.pl/oi/52/29/39eb24_3a3d_cover-3-pokojowe-mieszkanie-warszawa-wola.jpg
Warszawa Śródmieście,ul. Marszałkowska,4pok.,77m²,1 480 000,19 221,owner,ponad miesiąc temu,26,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-marszalkowska-4-pokojowe-v6c2t9,https://s2.adresowa.pl/oi/3d/3b/39b484_7fad_cover-4-pokojowe-mieszkanie-warszawa-srodmiescie-ul-marszalkowska.jpg
Warszawa Wola,ul. Łucka,4pok.,125m²,2 250 000,17 957,owner,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-lucka-4-pokojowe-l4q1l6,https://s2.adresowa.pl/oi/57/7f/39b478_2e48_cover-4-pokojowe-mieszkanie-warszawa-wola-ul-lucka.jpg
Warszawa Mokotów,ul. Fregaty,4pok.,123m²,2 822 000,22 999,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-fregaty-4-pokojowe-x5w9f9,https://s2.adresowa.pl/oi/13/63/39eab0_8f6a_cover-4-pokojowe-mieszkanie-warszawa-mokotow-ul-fregaty.jpg
Warszawa Wawer,ul. Korkowa,3pok.,61m²,925 000,15 239,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-korkowa-3-pokojowe-k5x3h5,https://s2.adresowa.pl/oi/2c/18/39eaaa_98b4_cover-3-pokojowe-mieszkanie-warszawa-wawer-ul-korkowa.jpg
Warszawa Nowodwory,ul. Książkowa,3pok.,57m²,875 750,15 500,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-nowodwory-ul-ksiazkowa-3-pokojowe-h7d5d3,https://s2.adresowa.pl/oi/6c/65/39e96a_8266_cover-3-pokojowe-mieszkanie-warszawa-nowodwory-ul-ksiazkowa.jpg
Warszawa Mokotów,ul. Piaseczyńska,3pok.,96m²,3 220 226,33 579,owner,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-piaseczynska-3-pokojowe-p2l2k8,https://s2.adresowa.pl/oi/3a/20/39b350_3061_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-piaseczynska.jpg
Warszawa Ursynów,ul. Wąwozowa,3pok.,72m²,1 150 000,15 972,owner,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-wawozowa-3-pokojowe-z3d2u7,https://s2.adresowa.pl/oi/53/4f/39b2ce_9bec_cover-3-pokojowe-mieszkanie-warszawa-ursynow-ul-wawozowa.jpg
Warszawa Mokotów,ul. Czerniakowska,2pok.,38m²,570 000,15 000,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-czerniakowska-2-pokojowe-m0o7m1,https://s2.adresowa.pl/oi/79/29/39e94c_90cb_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-czerniakowska.jpg
Warszawa Bródno,ul. Krasnobrodzka,2pok.,46m²,569 000,12 263,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-brodno-ul-krasnobrodzka-2-pokojowe-m3f8p3,https://s2.adresowa.pl/oi/72/37/39e8ba_669f_cover-2-pokojowe-mieszkanie-warszawa-brodno-ul-krasnobrodzka.jpg
Warszawa Mokotów,ul. Etiudy Rewolucyjnej,4pok.,56m²,942 480,16 800,owner,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-etiudy-rewolucyjnej-4-pokojowe-d2h4o9,https://s2.adresowa.pl/oi/41/6c/39e856_cf92_cover-4-pokojowe-mieszkanie-warszawa-mokotow-ul-etiudy-rewolucyjnej.jpg
Warszawa Białołęka,ul. Ku Rzece,3pok.,58m²,925 000,15 948,owner,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-ku-rzece-3-pokojowe-a7x1l9,https://s2.adresowa.pl/oi/67/3f/39b07a_6270_cover-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-ku-rzece.jpg
Warszawa Białołęka,ul. Podłużna,2pok.,42m²,549 000,13 210,owner,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-podluzna-2-pokojowe-b3w5d5,https://s2.adresowa.pl/oi/1d/7a/39afa2_970c_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-podluzna.jpg
Warszawa Bemowo,ul. gen. Sylwestra Kaliskiego,2pok.,52m²,740 000,14 119,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gen-sylwestra-kaliskiego-2-pokojowe-a5d5e1,https://s2.adresowa.pl/oi/5f/3c/39e820_812a_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-gen-sylwestra-kaliskiego.jpg
Warszawa Targówek,ul. Poborzańska,4pok.,62m²,1 144 000,18 452,owner,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-poborzanska-4-pokojowe-m7a4e6,https://s2.adresowa.pl/oi/79/33/39e822_bc93_cover-4-pokojowe-mieszkanie-warszawa-targowek-ul-poborzanska.jpg
